stream_id,datum,wochentag,uhrzeit,nutzer_id,geraet,quelle,song_id,sekunden_gehoert
E-01976,2026-03-27,Freitag,22:38,U-0200,Smart Speaker,Playlist,S-031,242
E-01977,2026-03-27,Freitag,23:00,U-0207,Tablet,Playlist,S-016,6
E-01978,2026-03-28,Samstag,06:46,U-0117,Handy,Suche,S-062,302
E-01979,2026-03-28,Samstag,06:59,U-0049,Handy,Album,S-011,164
E-01980,2026-03-28,Samstag,07:15,U-0011,Handy,Autoplay,S-022,15
E-01981,2026-03-28,Samstag,07:35,U-0081,Desktop,Album,S-078,208
E-01982,2026-03-28,Samstag,07:42,U-0161,Handy,Suche,S-041,189
E-01983,2026-03-28,Samstag,07:49,U-0061,Desktop,Album,S-085,253
E-01984,2026-03-28,Samstag,08:00,U-0001,Handy,Playlist,S-100,256
E-01985,2026-03-28,Samstag,08:18,U-0165,Handy,Album,S-041,41
E-01986,2026-03-28,Samstag,08:21,U-0121,Handy,Playlist,S-116,14
E-01987,2026-03-28,Samstag,08:57,U-0128,,Playlist,S-003,181
E-01988,2026-03-28,Samstag,09:24,U-0023,Smartphone,Autoplay,S-029,13
E-01989,2026-03-28,Samstag,10:08,U-0179,Tablet,Playlist,S-115,60
E-01990,2026-03-28,Samstag,10:24,U-0129,Handy,Album,S-067,100
E-01991,2026-03-28,Samstag,11:23,U-0033,Tablet,Autoplay,S-090,239
E-01992,2026-03-28,Samstag,11:34,U-0103,Desktop,Album,S-105,202
E-01993,2026-03-28,Samstag,12:05,U-0141,Tablet,Album,S-064,241
E-01994,2026-03-28,Samstag,12:51,U-0196,Desktop,Autoplay,S-011,164
E-01995,2026-03-28,Samstag,13:25,U-0087,handy,Autoplay,S-118,26
E-01996,2026-03-28,Samstag,14:28,,Handy,Autoplay,S-082,182
E-01997,2026-03-28,Samstag,15:19,U-0102,Handy,Autoplay,S-014,201
E-01998,2026-03-28,Samstag,18:20,U-0112,Desktop,Suche,S-096,196
E-01999,2026-03-28,Samstag,18:49,U-0014,Handy,Playlist,S-011,112
E-02000,2026-03-28,Samstag,19:18,U-0048,Tablet,Playlist,S-011,40
E-02001,2026-03-28,Samstag,19:24,U-0124,Handy,Album,S-036,194
E-02002,2026-03-28,Samstag,19:54,U-0109,Handy,Playlist,S-018,189
E-02003,2026-03-28,Samstag,20:51,U-0102,Tablet,Suche,S-015,78
E-02004,2026-03-28,Samstag,20:52,U-0002,Handy,Playlist,S-014,118
E-02005,2026-03-28,Samstag,21:19,U-0143,Handy,Playlist,S-011,164
E-02006,2026-03-28,Samstag,21:52,U-0017,Handy,Suche,S-029,181
E-02007,2026-03-28,Samstag,22:38,U-0176,Smart Speaker,Album,S-021,223
E-02008,2026-03-28,Samstag,23:02,U-0025,Tablet,Album,S-063,298
E-02009,2026-03-28,Samstag,23:36,U-0021,Handy,Playlist,S-011,33
E-02010,2026-03-29,Sonntag,07:10,U-0169,handy,Autoplay,S-075,174
E-02011,2026-03-29,Sonntag,07:25,U-0164,Handy,Album,S-116,312
E-02012,2026-03-29,Sonntag,08:04,U-0079,Handy,Suche,S-105,146
E-02013,2026-03-29,Sonntag,08:55,U-0021,Handy,Autoplay,S-041,189
E-02014,2026-03-29,Sonntag,09:09,U-0219,Handy,Playlist,S-062,302
E-02015,2026-03-29,Sonntag,10:43,U-0044,Handy,Playlist,S-001,223
E-02016,2026-03-29,Sonntag,11:15,U-0149,Handy,Album,S-082,20
E-02017,2026-03-29,Sonntag,12:17,U-0070,Handy,Album,S-048,285
E-02018,2026-03-29,Sonntag,12:43,U-0147,Desktop,Playlist,S-028,69
E-02019,2026-03-29,Sonntag,14:25,U-0077,Tablet,Suche,S-003,181
E-02020,2026-03-29,Sonntag,16:21,U-0045,Handy,Playlist,S-032,183
E-02021,2026-03-29,Sonntag,16:43,U-0054,Desktop,Playlist,S-036,194
E-02022,2026-03-29,Sonntag,18:02,U-0100,Handy,Playlist,S-024,221
E-02023,2026-03-29,Sonntag,18:13,U-0079,Handy,Album,S-031,9999
E-02024,2026-03-29,Sonntag,18:13,U-0170,Desktop,Album,S-023,173
E-02025,2026-03-29,Sonntag,18:34,U-0170,Smart Speaker,Album,S-064,241
E-02026,2026-03-29,Sonntag,18:36,U-0098,Desktop,Playlist,S-097,195
E-02027,2026-03-29,Sonntag,18:41,U-0182,Handy,Album,S-105,202
E-02028,2026-03-29,Sonntag,19:05,U-0026,Tablet,Playlist,S-101,110
E-02029,2026-03-29,Sonntag,19:07,U-0037,,Album,S-096,196
E-02030,2026-03-29,Sonntag,19:26,U-0132,Handy,Playlist,S-021,88
E-02031,2026-03-29,Sonntag,19:52,U-0083,Smart Speaker,Autoplay,S-011,164
E-02032,2026-03-29,Sonntag,20:50,U-0145,Smart Speaker,Autoplay,S-014,201
E-02033,2026-03-29,Sonntag,21:29,U-0037,Desktop,Album,S-043,157
E-02034,2026-03-29,Sonntag,21:29,U-0049,Handy,Playlist,S-041,135
E-02035,2026-03-30,Montag,07:06,,Handy,Autoplay,S-041,28
E-02036,2026-03-30,Montag,07:54,U-0104,Handy,Autoplay,S-011,9
E-02037,2026-03-30,Montag,07:56,U-0151,Smart Speaker,Playlist,S-011,144
E-02038,2026-03-30,Montag,08:25,U-0135,Handy,Suche,S-009,223
E-02039,2026-03-30,Montag,08:51,U-0151,Handy,Album,S-041,189
E-02040,2026-03-30,Montag,09:11,U-0178,Desktop,Suche,S-078,208
E-02041,2026-03-30,Montag,09:13,U-0021,Handy,Playlist,S-031,3
E-02042,2026-03-30,Montag,09:41,U-0108,Handy,Playlist,S-109,317
E-02043,2026-03-30,Montag,16:28,U-0140,Handy,Playlist,S-066,260
E-02044,2026-03-30,Montag,16:33,U-0161,Handy,Autoplay,S-011,141
E-02045,2026-03-30,Montag,17:31,U-0040,Handy,Album,S-011,164
E-02046,2026-03-30,Montag,17:35,,Smart Speaker,Playlist,S-080,41
E-02047,2026-03-30,Montag,17:50,U-0014,Smart Speaker,Playlist,S-037,20
E-02048,2026-03-30,Montag,18:58,U-0173,Handy,Album,S-011,164
E-02049,2026-03-30,Montag,19:11,U-0151,Tablet,Suche,S-008,212
E-02050,2026-03-30,Montag,20:21,U-0055,Tablet,Playlist,S-062,179
E-02051,2026-03-30,Montag,20:42,U-0151,Handy,Suche,S-001,223
E-02052,2026-03-30,Montag,22:13,U-0060,Handy,Autoplay,S-038,207
E-02053,2026-03-30,Montag,22:58,U-0141,Handy,Autoplay,S-038,207
E-02054,2026-03-31,Dienstag,07:46,U-0038,Handy,Playlist,S-024,5
E-02055,2026-03-31,Dienstag,08:00,U-0138,handy,Suche,S-078,3
E-02056,2026-03-31,Dienstag,08:25,U-0010,Smart Speaker,Playlist,S-001,223
E-02057,2026-03-31,Dienstag,09:58,U-0071,Desktop,Playlist,S-041,177
E-02058,2026-03-31,Dienstag,09:58,U-0073,Handy,Playlist,S-105,202
E-02059,2026-03-31,Dienstag,10:08,U-0036,Smart Speaker,Autoplay,S-096,196
E-02060,2026-03-31,Dienstag,10:29,U-0151,Tablet,Autoplay,S-011,26
E-02061,2026-03-31,Dienstag,10:49,U-0155,Desktop,Autoplay,S-036,194
E-02062,2026-03-31,Dienstag,11:27,U-0191,Handy,Album,S-062,302
E-02063,2026-03-31,Dienstag,11:34,U-0070,Tablet,Album,S-009,28
E-02064,2026-03-31,Dienstag,12:32,U-0107,Handy,Autoplay,S-044,4
E-02065,2026-03-31,Dienstag,13:34,U-0084,Handy,Suche,S-031,242
E-02066,2026-03-31,Dienstag,14:07,U-0002,Handy,Playlist,S-084,205
E-02067,2026-03-31,Dienstag,14:13,U-0107,Handy,Playlist,S-021,223
E-02068,2026-03-31,Dienstag,14:50,,Smart Speaker,Album,S-026,245
E-02069,2026-03-31,Dienstag,17:19,U-0051,Tablet,Autoplay,S-007,210
E-02070,2026-03-31,Dienstag,17:37,U-0112,Handy,Autoplay,S-062,73
E-02071,2026-03-31,Dienstag,19:34,U-0014,Smart Speaker,Autoplay,S-092,165
E-02072,2026-03-31,Dienstag,20:50,U-0177,Smart Speaker,Playlist,S-064,241
E-02073,2026-03-31,Dienstag,20:59,U-0087,Handy,Playlist,S-055,72
E-02074,2026-03-31,Dienstag,21:59,U-0023,Desktop,Album,S-043,157
E-02075,2026-03-31,Dienstag,22:27,U-0095,Smart Speaker,Autoplay,S-042,12
E-02076,2026-03-31,Dienstag,22:47,U-0100,Handy,Suche,S-001,189
E-02077,2026-03-31,Dienstag,22:52,U-0105,Handy,Playlist,S-064,21
