stream_id,datum,wochentag,uhrzeit,nutzer_id,song_id,gehoert_sek,geraet,quelle
E-03900,2026-05-23,Samstag,23:36,U-0059,S-025,23,Smart Speaker,Playlist
E-03901,2026-05-24,Sonntag,05:20,U-0141,S-059,86,Handy,Playlist
E-03902,2026-05-24,Sonntag,06:35,U-0049,S-075,356,Handy,Playlist
E-03903,2026-05-24,Sonntag,07:37,U-0070,S-016,79,Handy,Playlist
E-03904,2026-05-24,Sonntag,07:55,U-0261,S-039,64,,Playlist
E-03905,2026-05-24,Sonntag,08:07,U-0151,S-064,241,Handy,Playlist
E-03906,2026-05-24,Sonntag,09:11,U-0070,S-086,28,Desktop,Album
E-03907,2026-05-24,Sonntag,10:22,U-0170,S-114,7,,Playlist
E-03908,2026-05-24,Sonntag,11:19,U-0107,S-086,105,Handy,Autoplay
E-03909,2026-05-24,Sonntag,11:43,U-0161,S-018,19,Handy,Autoplay
E-03910,2026-05-24,Sonntag,13:08,U-0026,S-001,172,Handy,Playlist
E-03911,2026-05-24,Sonntag,13:53,U-0066,S-062,302,Smart Speaker,Suche
E-03912,2026-05-24,Sonntag,14:35,U-0158,s-025,194,Tablet,Autoplay
E-03913,2026-05-24,Sonntag,16:15,U-0049,s-025,115,Tablet,Playlist
E-03914,2026-05-24,Sonntag,16:30,U-0037,s-025,194,Tablet,Suche
E-03915,2026-05-24,Sonntag,17:20,U-0099,S-018,24,Handy,Autoplay
E-03916,2026-05-24,Sonntag,17:27,U-0132,S-033,110,Smart Speaker,Playlist
E-03917,2026-05-24,Sonntag,17:56,U-0110,S-103,257,Handy,Album
E-03918,2026-05-24,Sonntag,17:57,U-0189,S-041,168,Handy,Suche
E-03919,2026-05-24,Sonntag,18:47,U-0037,S-004,156,Smart Speaker,Album
E-03920,2026-05-24,Sonntag,19:23,,S-011,78,Desktop,Autoplay
E-03921,2026-05-24,Sonntag,19:58,U-0065,S-002,152,Handy,Playlist
E-03922,2026-05-24,Sonntag,20:03,U-0031,s-002,152,Tablet,Suche
E-03923,2026-05-24,Sonntag,20:22,U-0014,s-064,241,Tablet,Album
E-03924,2026-05-25,Montag,00:12,U-0107,S-015,160,Smart Speaker,Playlist
E-03925,2026-05-25,Montag,06:25,U-0032,S-002,152,Handy,Album
E-03926,2026-05-25,Montag,07:18,U-0152,S-057,308,Desktop,Autoplay
E-03927,2026-05-25,Montag,07:36,U-0021,S-002,17,Handy,Playlist
E-03928,2026-05-25,Montag,08:22,U-0092,S-025,19,Handy,Playlist
E-03929,2026-05-25,Montag,09:57,U-0047,S-110,444,Handy,Suche
E-03930,2026-05-25,Montag,10:15,U-0081,S-011,9,Handy,Album
E-03931,2026-05-25,Montag,11:36,U-0127,s-052,204,Tablet,Playlist
E-03932,2026-05-25,Montag,11:53,U-0151,S-085,139,Handy,Suche
E-03933,2026-05-25,Montag,13:51,U-0032,S-037,226,Desktop,Playlist
E-03934,2026-05-25,Montag,15:18,U-0095,s-002,152,Tablet,Album
E-03935,2026-05-25,Montag,16:52,U-0170,S-111,20,Desktop,Autoplay
E-03936,2026-05-25,Montag,18:21,U-0163,s-084,205,Tablet,Album
E-03937,2026-05-25,Montag,18:35,U-0110,S-059,4,Desktop,Playlist
E-03938,2026-05-25,Montag,19:04,U-0084,S-064,12,Smart Speaker,Playlist
E-03939,2026-05-25,Montag,19:25,U-0115,S-066,195,Handy,Playlist
E-03940,2026-05-25,Montag,19:58,U-0112,S-011,66,Handy,Playlist
E-03941,2026-05-25,Montag,20:23,U-0064,S-103,257,Smart Speaker,Album
E-03942,2026-05-25,Montag,21:39,U-0166,S-078,10,Desktop,Playlist
E-03943,2026-05-25,Montag,23:03,U-0063,s-046,32,Tablet,Playlist
E-03944,2026-05-25,Montag,23:13,U-0063,S-088,120,Smart Speaker,Autoplay
E-03945,2026-05-25,Montag,23:55,U-0023,S-096,196,Handy,Playlist
E-03946,2026-05-26,Dienstag,05:05,U-0140,S-083,200,Desktop,Suche
E-03947,2026-05-26,Dienstag,05:58,U-0132,s-021,19,Tablet,Autoplay
E-03948,2026-05-26,Dienstag,08:10,U-0063,S-002,152,Handy,Playlist
E-03949,2026-05-26,Dienstag,08:20,U-0123,S-041,28,Smart Speaker,Autoplay
E-03950,2026-05-26,Dienstag,08:39,U-0070,s-031,54,Tablet,Playlist
E-03951,2026-05-26,Dienstag,09:59,,S-064,41,,Playlist
E-03952,2026-05-26,Dienstag,10:50,U-0040,S-090,239,Desktop,Suche
E-03953,2026-05-26,Dienstag,11:25,U-0086,s-025,194,Tablet,Autoplay
E-03954,2026-05-26,Dienstag,12:08,U-0093,S-033,241,Smart Speaker,Playlist
E-03955,2026-05-26,Dienstag,13:40,U-0049,S-032,239,Desktop,Autoplay
E-03956,2026-05-26,Dienstag,13:57,U-0102,S-107,27,Desktop,Autoplay
E-03957,2026-05-26,Dienstag,14:55,U-0083,S-041,89,Desktop,Suche
E-03958,2026-05-26,Dienstag,16:30,U-0070,S-066,116,Desktop,Album
E-03959,2026-05-26,Dienstag,18:41,U-0014,S-014,201,Handy,Suche
E-03960,2026-05-26,Dienstag,19:01,U-0035,S-041,11,Desktop,Playlist
E-03961,2026-05-26,Dienstag,19:10,U-0149,S-041,189,Smart Speaker,Autoplay
E-03962,2026-05-26,Dienstag,20:08,U-0200,S-025,15,Desktop,Playlist
E-03963,2026-05-26,Dienstag,20:47,U-0181,S-081,362,Handy,Album
E-03964,2026-05-26,Dienstag,22:04,U-0044,s-002,152,Tablet,Autoplay
E-03965,2026-05-27,Mittwoch,01:02,U-0189,S-002,152,Desktop,Playlist
E-03966,2026-05-27,Mittwoch,05:08,U-0037,S-002,152,Handy,Playlist
E-03967,2026-05-27,Mittwoch,06:02,U-0118,S-062,175,Handy,Playlist
E-03968,2026-05-27,Mittwoch,06:13,U-0063,S-041,189,Handy,Autoplay
E-03969,2026-05-27,Mittwoch,07:17,U-0049,S-102,29,Handy,Playlist
E-03970,2026-05-27,Mittwoch,07:27,U-0073,S-062,19,Handy,Album
E-03971,2026-05-27,Mittwoch,07:31,U-0093,S-087,354,Handy,Suche
E-03972,2026-05-27,Mittwoch,08:36,U-0170,S-115,5,Smart Speaker,Album
E-03973,2026-05-27,Mittwoch,08:46,U-0077,S-060,118,Handy,Playlist
E-03974,2026-05-27,Mittwoch,09:36,U-0097,S-047,5,Handy,Autoplay
E-03975,2026-05-27,Mittwoch,09:55,U-0102,S-021,223,Handy,Album
E-03976,2026-05-27,Mittwoch,10:02,U-0034,S-002,152,Handy,Playlist
E-03977,2026-05-27,Mittwoch,11:18,U-0049,S-004,136,Desktop,Suche
E-03978,2026-05-27,Mittwoch,12:07,U-0128,S-011,164,Desktop,Suche
E-03979,2026-05-27,Mittwoch,12:26,U-0080,s-060,93,Tablet,Playlist
E-03980,2026-05-27,Mittwoch,13:03,U-0043,s-046,91,Tablet,Playlist
E-03981,2026-05-27,Mittwoch,13:44,U-0007,S-011,164,Desktop,Album
E-03982,2026-05-27,Mittwoch,13:53,U-0020,S-025,71,Handy,Playlist
E-03983,2026-05-27,Mittwoch,14:04,U-0200,S-002,152,Desktop,Playlist
E-03984,2026-05-27,Mittwoch,14:22,U-0045,S-002,152,Desktop,Suche
E-03985,2026-05-27,Mittwoch,15:46,U-0074,S-021,223,handy,Playlist
E-03986,2026-05-27,Mittwoch,17:00,U-0131,S-045,15,Smart Speaker,Autoplay
E-03987,2026-05-27,Mittwoch,17:31,U-0151,S-064,98,Smart Speaker,Suche
E-03988,2026-05-27,Mittwoch,18:43,U-0033,s-064,15,Tablet,Playlist
E-03989,2026-05-27,Mittwoch,20:14,U-0118,S-085,253,Smart Speaker,Album
E-03990,2026-05-27,Mittwoch,21:28,U-0089,S-064,241,Handy,Playlist
E-03991,2026-05-27,Mittwoch,21:32,U-0160,S-078,14,Handy,Autoplay
E-03992,2026-05-27,Mittwoch,22:01,U-0070,S-003,181,,Suche
E-03993,2026-05-28,Donnerstag,06:16,U-0141,S-057,8,Handy,Autoplay
E-03994,2026-05-28,Donnerstag,07:32,U-0056,S-026,106,Handy,Playlist
E-03995,2026-05-28,Donnerstag,07:48,U-0135,S-025,12,Handy,Suche
E-03996,2026-05-28,Donnerstag,08:01,U-0054,S-090,239,Handy,Playlist
E-03997,2026-05-28,Donnerstag,08:29,U-0001,s-096,85,Tablet,Autoplay
E-03998,2026-05-28,Donnerstag,08:35,U-0139,S-114,416,Handy,Playlist
E-03999,2026-05-28,Donnerstag,09:44,U-0014,S-070,319,Handy,Album
E-04000,2026-05-28,Donnerstag,10:32,U-0010,S-024,221,Handy,Album
E-04001,2026-05-28,Donnerstag,11:36,U-0014,S-041,189,Handy,Album
E-04002,2026-05-28,Donnerstag,12:05,U-0002,S-047,175,Desktop,Album
E-04003,2026-05-28,Donnerstag,14:29,U-0097,S-105,202,Handy,Playlist
E-04004,2026-05-28,Donnerstag,15:06,U-0164,S-079,9,Handy,Suche
E-04005,2026-05-28,Donnerstag,15:10,U-0078,S-062,302,Desktop,Album
E-04006,2026-05-28,Donnerstag,16:08,U-0192,S-003,167,Handy,Album
E-04007,2026-05-28,Donnerstag,16:19,U-0049,S-002,152,Desktop,Playlist
E-04008,2026-05-28,Donnerstag,16:39,U-0173,S-064,241,Desktop,Suche
E-04009,2026-05-28,Donnerstag,17:31,U-0119,S-114,416,Desktop,Playlist
E-04010,2026-05-28,Donnerstag,17:41,U-0109,S-104,11,Smart Speaker,Album
E-04011,2026-05-28,Donnerstag,18:53,U-0261,S-058,327,Smart Speaker,Suche
E-04012,2026-05-28,Donnerstag,19:22,U-0146,S-002,152,Smart Speaker,Autoplay
E-04013,2026-05-28,Donnerstag,19:41,U-0054,s-021,223,Tablet,Suche
E-04014,2026-05-28,Donnerstag,20:21,U-0040,S-103,257,Handy,Album
E-04015,2026-05-28,Donnerstag,20:32,U-0177,S-047,3,Handy,Autoplay
E-04016,2026-05-28,Donnerstag,20:35,U-0014,S-031,242,Smart Speaker,Album
E-04017,2026-05-28,Donnerstag,20:39,U-0097,S-001,223,Handy,Album
E-04018,2026-05-28,Donnerstag,20:45,U-0038,S-002,16,Smartphone,Playlist
E-04019,2026-05-28,Donnerstag,20:58,U-0068,s-096,156,Tablet,Playlist
E-04020,2026-05-28,Donnerstag,21:06,U-0033,S-097,195,Handy,Autoplay
E-04021,2026-05-28,Donnerstag,21:14,,S-078,16,Smart Speaker,Playlist
E-04022,2026-05-28,Donnerstag,21:16,U-0106,S-002,152,,Autoplay
E-04023,2026-05-28,Donnerstag,21:17,U-0054,S-041,134,Handy,Suche
E-04024,2026-05-28,Donnerstag,21:22,U-0148,S-026,245,,Album
E-04025,2026-05-28,Donnerstag,21:28,U-0027,S-100,141,Handy,Playlist
E-04026,2026-05-28,Donnerstag,21:39,U-0045,s-011,164,Tablet,Album
E-04027,2026-05-28,Donnerstag,21:47,U-0200,S-001,223,Handy,Suche
E-04028,2026-05-28,Donnerstag,22:17,U-0004,s-016,205,Tablet,Autoplay
E-04029,2026-05-28,Donnerstag,23:12,U-0178,S-047,264,Desktop,Playlist
E-04030,2026-05-29,Freitag,02:25,U-0087,S-082,159,Desktop,Autoplay
E-04031,2026-05-29,Freitag,05:22,U-0183,S-004,156,Handy,Playlist
E-04032,2026-05-29,Freitag,06:28,U-0108,S-078,21,Handy,Album
E-04033,2026-05-29,Freitag,06:34,U-0117,S-007,210,Handy,Suche
E-04034,2026-05-29,Freitag,06:37,U-0077,S-120,442,Handy,Suche
E-04035,2026-05-29,Freitag,07:16,U-0129,S-015,126,Handy,Autoplay
E-04036,2026-05-29,Freitag,07:27,U-0063,S-047,264,,Playlist
E-04037,2026-05-29,Freitag,07:41,U-0063,S-057,308,Handy,Album
E-04038,2026-05-29,Freitag,08:23,U-0097,S-002,152,Handy,Playlist
E-04039,2026-05-29,Freitag,08:33,U-0064,S-062,161,Handy,Playlist
E-04040,2026-05-29,Freitag,08:34,U-0039,S-096,95,Handy,Suche
E-04041,2026-05-29,Freitag,08:42,U-0048,S-021,78,Handy,Autoplay
E-04042,2026-05-29,Freitag,09:13,U-0105,s-002,152,Tablet,Album
E-04043,2026-05-29,Freitag,09:16,U-0010,S-031,242,Handy,Album
E-04044,2026-05-29,Freitag,09:25,U-0038,S-054,101,Handy,Playlist
E-04045,2026-05-29,Freitag,09:26,U-0095,S-015,160,Smart Speaker,Autoplay
E-04046,2026-05-29,Freitag,09:49,U-0022,S-074,117,Handy,Playlist
E-04047,2026-05-29,Freitag,09:55,U-0031,S-072,261,Smartphone,Playlist
E-04048,2026-05-29,Freitag,10:50,U-0022,S-101,3,Desktop,Suche
E-04049,2026-05-29,Freitag,11:06,U-0051,s-062,227,Tablet,Autoplay
E-04050,2026-05-29,Freitag,11:28,U-0143,s-078,152,Tablet,Suche
E-04051,2026-05-29,Freitag,11:41,U-0088,S-002,48,Desktop,Playlist
E-04052,2026-05-29,Freitag,12:21,U-0142,S-002,70,Desktop,Album
E-04053,2026-05-29,Freitag,12:48,U-0102,s-031,12,Tablet,Playlist
E-04054,2026-05-29,Freitag,13:41,U-0105,S-100,256,Handy,Album
E-04055,2026-05-29,Freitag,16:02,U-0132,S-088,237,Desktop,Playlist
E-04056,2026-05-29,Freitag,16:09,U-0146,S-031,23,Handy,Playlist
E-04057,2026-05-29,Freitag,17:12,U-0070,S-025,194,Desktop,Playlist
E-04058,2026-05-29,Freitag,17:20,U-0043,S-002,18,Handy,Autoplay
E-04059,2026-05-29,Freitag,18:09,U-0084,S-114,257,,Playlist
E-04060,2026-05-29,Freitag,18:12,U-0077,S-086,20,Smart Speaker,Autoplay
E-04061,2026-05-29,Freitag,19:16,U-0063,S-064,30,Smart Speaker,Playlist
E-04062,2026-05-29,Freitag,19:49,U-0026,S-005,205,Smart Speaker,Suche
E-04063,2026-05-29,Freitag,20:53,U-0107,S-021,223,Handy,Album
E-04064,2026-05-29,Freitag,21:57,U-0103,s-085,253,Tablet,Playlist
E-04065,2026-05-29,Freitag,22:06,U-0052,S-105,202,Handy,Suche
E-04066,2026-05-29,Freitag,22:29,U-0054,S-001,54,Handy,Autoplay
E-04067,2026-05-29,Freitag,22:45,U-0102,S-047,264,Smart Speaker,Playlist
E-04068,2026-05-30,Samstag,00:18,U-0095,S-002,93,Desktop,Playlist
E-04069,2026-05-30,Samstag,06:27,U-0060,S-024,221,Handy,Suche
E-04070,2026-05-30,Samstag,07:03,U-0122,S-028,195,Handy,Autoplay
E-04071,2026-05-30,Samstag,07:44,U-0107,S-068,16,Handy,Suche
E-04072,2026-05-30,Samstag,08:03,,S-041,189,Handy,Suche
E-04073,2026-05-30,Samstag,08:06,U-0102,S-069,23,Smart Speaker,Playlist
E-04074,2026-05-30,Samstag,08:18,U-0110,S-074,281,Handy,Autoplay
E-04075,2026-05-30,Samstag,08:35,U-0063,S-074,59,Handy,Autoplay
E-04076,2026-05-30,Samstag,08:38,U-0159,S-002,152,Handy,Album
E-04077,2026-05-30,Samstag,09:11,U-0117,S-041,4,Handy,Autoplay
E-04078,2026-05-30,Samstag,10:17,U-0007,S-064,105,,Album
E-04079,2026-05-30,Samstag,10:32,U-0063,S-064,55,Desktop,Playlist
E-04080,2026-05-30,Samstag,11:42,U-0166,S-072,296,Desktop,Album
E-04081,2026-05-30,Samstag,11:47,U-0135,S-011,164,Handy,Playlist
E-04082,2026-05-30,Samstag,12:00,U-0124,S-003,181,Handy,Playlist
E-04083,2026-05-30,Samstag,12:41,U-0011,S-105,202,Handy,Album
E-04084,2026-05-30,Samstag,12:49,U-0073,S-101,98,Handy,Playlist
E-04085,2026-05-30,Samstag,12:54,U-0051,s-011,164,Tablet,Album
E-04086,2026-05-30,Samstag,14:19,U-0185,S-091,216,Handy,Playlist
E-04087,2026-05-30,Samstag,14:55,U-0010,S-041,189,Handy,Album
E-04088,2026-05-30,Samstag,15:08,U-0011,S-094,40,Handy,Autoplay
E-04089,2026-05-30,Samstag,15:11,U-0183,S-092,204,Handy,Playlist
E-04090,2026-05-30,Samstag,15:13,U-0129,S-070,319,Handy,Playlist
E-04091,2026-05-30,Samstag,16:47,U-0105,S-005,79,Smart Speaker,Playlist
E-04092,2026-05-30,Samstag,16:53,U-0141,S-040,19,Smart Speaker,Autoplay
E-04093,2026-05-30,Samstag,17:12,U-0037,S-067,230,Smart Speaker,Playlist
E-04094,2026-05-30,Samstag,17:28,U-0135,s-025,194,Tablet,Album
E-04095,2026-05-30,Samstag,17:30,U-0027,s-002,152,Tablet,Playlist
E-04096,2026-05-30,Samstag,17:34,U-0066,s-078,172,Tablet,Playlist
E-04097,2026-05-30,Samstag,17:43,U-0092,S-096,196,Smart Speaker,Album
E-04098,2026-05-30,Samstag,17:59,U-0176,S-025,122,Handy,Playlist
E-04099,2026-05-30,Samstag,18:08,U-0152,S-078,208,Handy,Playlist
E-04100,2026-05-30,Samstag,18:10,U-0023,s-025,194,Tablet,Suche
E-04101,2026-05-30,Samstag,19:36,U-0128,S-016,205,Desktop,Album
E-04102,2026-05-30,Samstag,19:38,U-0065,S-066,32,Desktop,Album
E-04103,2026-05-30,Samstag,19:46,U-0041,S-005,205,Smart Speaker,Playlist
E-04104,2026-05-30,Samstag,20:23,U-0069,S-101,253,Smart Speaker,Album
E-04105,2026-05-30,Samstag,20:47,U-0181,S-090,239,Smart Speaker,Autoplay
E-04106,2026-05-30,Samstag,21:11,U-0070,S-086,78,Handy,Suche
E-04107,2026-05-30,Samstag,21:58,U-0057,S-039,190,Handy,Playlist
E-04108,2026-05-30,Samstag,22:03,U-0054,s-064,241,Tablet,Playlist
E-04109,2026-05-30,Samstag,22:34,U-0049,S-044,160,Smart Speaker,Playlist
E-04110,2026-05-30,Samstag,22:42,U-0005,S-032,138,Smart Speaker,Album
E-04111,2026-05-30,Samstag,22:59,U-0167,S-002,3,Handy,Autoplay
E-04112,2026-05-31,Sonntag,01:03,U-0058,S-081,6,Smart Speaker,Suche
E-04113,2026-05-31,Sonntag,06:32,U-0145,S-036,194,Handy,Suche
E-04114,2026-05-31,Sonntag,07:59,U-0013,S-036,194,Handy,Playlist
E-04115,2026-05-31,Sonntag,08:18,U-0059,S-104,201,Handy,Album
E-04116,2026-05-31,Sonntag,08:46,U-0052,S-013,50,Handy,Playlist
E-04117,2026-05-31,Sonntag,10:21,U-0135,S-064,179,Desktop,Autoplay
E-04118,2026-05-31,Sonntag,10:59,,S-002,152,Handy,Autoplay
E-04119,2026-05-31,Sonntag,12:13,U-0183,S-031,56,Handy,Playlist
E-04120,2026-05-31,Sonntag,12:55,U-0107,S-002,14,Handy,Playlist
E-04121,2026-05-31,Sonntag,13:01,U-0100,S-070,319,Handy,Playlist
E-04122,2026-05-31,Sonntag,13:13,U-0105,S-011,164,Handy,Suche
E-04123,2026-05-31,Sonntag,13:25,U-0063,S-025,8,Handy,Autoplay
E-04124,2026-05-31,Sonntag,14:41,U-0063,S-002,67,Handy,Playlist
E-04125,2026-05-31,Sonntag,17:03,U-0065,S-033,241,Handy,Autoplay
E-04126,2026-05-31,Sonntag,17:10,U-0166,S-002,64,Smart Speaker,Suche
E-04127,2026-05-31,Sonntag,18:37,U-0105,S-109,317,Desktop,Playlist
E-04128,2026-05-31,Sonntag,19:21,U-0177,S-002,152,Desktop,Suche
E-04129,2026-05-31,Sonntag,21:13,U-0189,s-041,147,Tablet,Playlist
E-04130,2026-05-31,Sonntag,21:16,U-0044,s-088,93,Tablet,Playlist
E-04131,2026-05-31,Sonntag,21:23,U-0101,S-011,10,Smart Speaker,Playlist
E-04132,2026-05-31,Sonntag,21:29,U-0075,s-105,12,Tablet,Autoplay
E-04133,2026-05-31,Sonntag,22:17,U-0054,S-115,341,Smart Speaker,Autoplay
E-04134,2026-05-31,Sonntag,22:31,U-0063,S-064,241,Smart Speaker,Suche
E-04135,2026-05-31,Sonntag,22:53,U-0071,S-086,6,Handy,Autoplay
E-04136,2026-05-31,Sonntag,23:53,U-0161,s-070,109,Tablet,Album
E-04137,2026-06-01,Montag,06:10,U-0167,S-064,17,Handy,Playlist
E-04138,2026-06-01,Montag,06:35,U-0099,S-104,201,Handy,Album
E-04139,2026-06-01,Montag,08:04,U-0170,S-047,46,Handy,Album
E-04140,2026-06-01,Montag,09:09,,S-011,19,Desktop,Playlist
E-04141,2026-06-01,Montag,09:16,U-0053,S-062,302,Handy,Autoplay
E-04142,2026-06-01,Montag,09:32,U-0031,S-002,133,Handy,Album
E-04143,2026-06-01,Montag,10:29,U-0033,S-016,205,Desktop,Playlist
E-04144,2026-06-01,Montag,11:12,U-0069,S-111,10,Handy,Autoplay
E-04145,2026-06-01,Montag,13:50,,S-001,223,Desktop,Autoplay
E-04146,2026-06-01,Montag,14:41,U-0010,S-088,13,Handy,Autoplay
E-04147,2026-06-01,Montag,16:14,U-0041,S-105,202,Desktop,Playlist
E-04148,2026-06-01,Montag,16:20,U-0038,S-002,4,Handy,Autoplay
E-04149,2026-06-01,Montag,16:32,U-0063,S-047,264,Smart Speaker,Suche
E-04150,2026-06-01,Montag,17:09,U-0034,S-002,24,Smart Speaker,Autoplay
E-04151,2026-06-01,Montag,17:59,U-0113,S-057,308,Desktop,Album
E-04152,2026-06-01,Montag,18:02,U-0178,s-031,3,Tablet,Album
E-04153,2026-06-01,Montag,18:16,U-0054,S-112,369,Smart Speaker,Playlist
E-04154,2026-06-01,Montag,18:40,U-0049,S-001,223,Handy,Autoplay
E-04155,2026-06-01,Montag,18:59,U-0073,S-011,42,Handy,Playlist
E-04156,2026-06-01,Montag,19:24,U-0118,S-064,241,Smart Speaker,Suche
E-04157,2026-06-01,Montag,19:34,U-0141,s-044,138,Tablet,Autoplay
E-04158,2026-06-01,Montag,19:35,U-0135,S-058,10,Handy,Suche
E-04159,2026-06-01,Montag,20:13,U-0095,S-064,21,Smart Speaker,Autoplay
E-04160,2026-06-01,Montag,20:37,U-0151,S-025,48,Smart Speaker,Autoplay
E-04161,2026-06-01,Montag,20:49,U-0123,s-062,302,Tablet,Playlist
E-04162,2026-06-01,Montag,21:19,U-0054,s-021,53,Tablet,Playlist
E-04163,2026-06-01,Montag,21:52,U-0068,s-114,349,Tablet,Playlist
E-04164,2026-06-01,Montag,22:05,U-0039,S-080,95,Handy,Album
E-04165,2026-06-01,Montag,22:26,U-0105,S-053,85,Handy,Album
E-04166,2026-06-01,Montag,22:57,U-0049,S-011,164,Smart Speaker,Autoplay
E-04167,2026-06-01,Montag,23:01,U-0156,S-091,198,Handy,Autoplay
E-04168,2026-06-02,Dienstag,01:24,U-0058,S-002,152,Desktop,Autoplay
E-04169,2026-06-02,Dienstag,06:26,U-0001,S-002,152,Handy,Playlist
E-04170,2026-06-02,Dienstag,07:30,U-0151,S-064,173,Desktop,Suche
E-04171,2026-06-02,Dienstag,07:36,U-0048,S-046,273,Desktop,Playlist
E-04172,2026-06-02,Dienstag,08:18,U-0037,S-078,22,Handy,Playlist
E-04173,2026-06-02,Dienstag,08:33,U-0192,S-070,319,Handy,Playlist
E-04174,2026-06-02,Dienstag,09:03,U-0128,S-002,152,Smart Speaker,Playlist
E-04175,2026-06-02,Dienstag,09:14,U-0005,S-004,156,Handy,Playlist
E-04176,2026-06-02,Dienstag,09:18,U-0007,S-041,13,Smartphone,Autoplay
E-04177,2026-06-02,Dienstag,09:27,U-0072,S-055,316,Handy,Suche
E-04178,2026-06-02,Dienstag,09:45,U-0045,S-038,207,Handy,Suche
E-04179,2026-06-02,Dienstag,09:46,U-0135,S-047,230,,Album
E-04180,2026-06-02,Dienstag,11:49,,S-036,17,Desktop,Playlist
E-04181,2026-06-02,Dienstag,12:20,U-0163,S-002,23,Desktop,Autoplay
E-04182,2026-06-02,Dienstag,12:36,U-0051,S-070,268,Handy,Autoplay
E-04183,2026-06-02,Dienstag,13:08,U-0083,S-047,264,Handy,Playlist
E-04184,2026-06-02,Dienstag,13:53,U-0102,S-112,369,Desktop,Playlist
E-04185,2026-06-02,Dienstag,15:37,U-0088,S-002,152,Handy,Playlist
E-04186,2026-06-02,Dienstag,16:55,U-0094,s-002,14,Tablet,Autoplay
E-04187,2026-06-02,Dienstag,17:04,U-0095,S-064,241,Handy,Suche
E-04188,2026-06-02,Dienstag,17:08,U-0063,S-066,26,Desktop,Autoplay
E-04189,2026-06-02,Dienstag,17:13,,S-009,223,Handy,Playlist
E-04190,2026-06-02,Dienstag,18:34,U-0023,S-041,189,Handy,Album
E-04191,2026-06-02,Dienstag,18:49,,S-031,242,Handy,Suche
E-04192,2026-06-02,Dienstag,18:59,U-0142,S-064,117,Desktop,Album
E-04193,2026-06-02,Dienstag,20:05,U-0037,S-035,169,Handy,Album
E-04194,2026-06-02,Dienstag,21:35,U-0140,S-064,241,Smart Speaker,Album
E-04195,2026-06-02,Dienstag,22:15,U-0074,S-011,164,Handy,Suche
E-04196,2026-06-02,Dienstag,22:18,U-0188,s-041,25,Tablet,Autoplay
E-04197,2026-06-02,Dienstag,22:19,U-0068,S-041,3,Handy,Autoplay
E-04198,2026-06-02,Dienstag,22:52,U-0095,S-001,81,Handy,Album
E-04199,2026-06-03,Mittwoch,07:37,U-0158,S-031,24,Handy,Playlist
E-04200,2026-06-03,Mittwoch,08:43,U-0177,S-115,341,Handy,Suche
E-04201,2026-06-03,Mittwoch,09:50,U-0045,S-005,62,Smart Speaker,Playlist
E-04202,2026-06-03,Mittwoch,10:19,U-0008,S-062,13,,Playlist
E-04203,2026-06-03,Mittwoch,10:20,U-0002,S-002,152,Handy,Playlist
E-04204,2026-06-03,Mittwoch,10:28,U-0063,S-062,5,Desktop,Album
E-04205,2026-06-03,Mittwoch,11:08,U-0143,S-096,196,Handy,Suche
E-04206,2026-06-03,Mittwoch,13:19,U-0112,S-078,19,Handy,Suche
E-04207,2026-06-03,Mittwoch,14:27,U-0146,S-025,194,Desktop,Album
E-04208,2026-06-03,Mittwoch,15:51,U-0010,S-114,290,Handy,Album
E-04209,2026-06-03,Mittwoch,16:42,U-0008,S-093,211,Handy,Playlist
E-04210,2026-06-03,Mittwoch,17:42,U-0161,s-011,62,Tablet,Playlist
E-04211,2026-06-03,Mittwoch,17:49,U-0046,S-004,156,,Playlist
E-04212,2026-06-03,Mittwoch,17:52,U-0100,s-031,242,Tablet,Playlist
E-04213,2026-06-03,Mittwoch,18:17,U-0007,S-021,223,Handy,Playlist
E-04214,2026-06-03,Mittwoch,19:39,U-0170,s-064,241,Tablet,Album
E-04215,2026-06-03,Mittwoch,19:53,U-0061,s-042,6,Tablet,Suche
E-04216,2026-06-03,Mittwoch,20:24,U-0021,S-021,21,Handy,Autoplay
E-04217,2026-06-03,Mittwoch,20:28,U-0068,S-002,124,Handy,Playlist
E-04218,2026-06-03,Mittwoch,20:57,U-0057,S-002,152,Smart Speaker,Album
E-04219,2026-06-03,Mittwoch,21:35,U-0088,S-087,354,Smart Speaker,Autoplay
E-04220,2026-06-03,Mittwoch,21:39,U-0069,S-025,7,Desktop,Suche
E-04221,2026-06-03,Mittwoch,21:52,U-0080,S-094,211,Smart Speaker,Autoplay
E-04222,2026-06-03,Mittwoch,23:46,U-0108,S-002,152,Smart Speaker,Album
E-04223,2026-06-04,Donnerstag,00:16,U-0179,S-041,189,handy,Album
E-04224,2026-06-04,Donnerstag,06:02,U-0168,S-002,129,Smart Speaker,Suche
E-04225,2026-06-04,Donnerstag,06:38,U-0150,s-114,28,Tablet,Autoplay
E-04226,2026-06-04,Donnerstag,07:23,U-0021,S-086,303,Smartphone,Album
E-04227,2026-06-04,Donnerstag,07:24,U-0150,S-070,319,Handy,Autoplay
E-04228,2026-06-04,Donnerstag,07:42,U-0031,S-072,14,Handy,Suche
E-04229,2026-06-04,Donnerstag,09:03,U-0042,S-064,241,Handy,Playlist
E-04230,2026-06-04,Donnerstag,09:47,U-0145,S-092,204,Handy,Album
